Date,HD,DIS,MSFT,BA,MMM,PFE,NKE,JNJ,MCD,INTC,XOM,GS,JPM,AXP,V,IBM,UNH,PG,GE,KO,CSCO,CVX,CAT,MRK,WMT,VZ,RTX,TRV,AAPL,ADBE,EBAY,QCOM,HPQ,JNPR,AMD
2016-01-04,131.07000732421875,102.9800033569336,54.79999923706055,140.5,146.82000732421875,30.313093185424805,61.52000045776367,100.4800033569336,117.58000183105469,33.9900016784668,77.45999908447266,177.13999938964844,63.619998931884766,67.58999633789062,75.69999694824219,129.9713134765625,116.45999908447266,78.37000274658203,236.23077392578125,42.400001525878906,26.40999984741211,88.8499984741211,67.98999786376953,50.07633590698242,61.459999084472656,45.869998931884766,60.144744873046875,109.97000122070312,26.337499618530273,91.97000122070312,26.43000030517578,50.119998931884766,11.600000381469727,27.40999984741211,2.7699999809265137
2016-01-05,130.42999267578125,100.9000015258789,55.04999923706055,141.07000732421875,147.4600067138672,30.531309127807617,62.380001068115234,100.9000015258789,119.19999694824219,33.83000183105469,78.12000274658203,174.08999633789062,63.72999954223633,66.55000305175781,76.2699966430664,129.87571716308594,116.68000030517578,78.62000274658203,236.46153259277344,42.54999923706055,26.290000915527344,89.61000061035156,67.27999877929688,50.71564865112305,62.91999816894531,46.5,60.23914337158203,110.47000122070312,25.677499771118164,92.33999633789062,26.1200008392334,49.13999938964844,11.710000038146973,27.549999237060547,2.75
2016-01-06,129.0800018310547,100.36000061035156,54.04999923706055,138.8300018310547,144.49000549316406,29.99051284790039,61.4900016784668,100.38999938964844,118.4000015258789,33.08000183105469,77.47000122070312,169.83999633789062,62.810001373291016,64.41999816894531,75.2699966430664,129.22561645507812,115.48999786376953,77.86000061035156,232.6923065185547,42.31999969482422,26.010000228881836,86.06999969482422,66.22000122070312,50.01908493041992,63.54999923706055,45.52000045776367,58.6028938293457,109.04000091552734,25.174999237060547,91.0199966430664,26.40999984741211,48.63999938964844,11.289999961853027,26.780000686645508,2.509999990463257
2016-01-07,125.4000015258789,99.5,52.16999816894531,133.00999450683594,140.97000122070312,29.791271209716797,59.849998474121094,99.22000122070312,115.66000366210938,31.84000015258789,76.2300033569336,164.6199951171875,60.27000045776367,63.84000015258789,73.79000091552734,127.01720428466797,112.08999633789062,77.18000030517578,222.84616088867188,41.619998931884766,25.40999984741211,83.0199966430664,63.939998626708984,49.58015441894531,65.02999877929688,45.27000045776367,57.83511734008789,106.44000244140625,24.112499237060547,89.11000061035156,25.690000534057617,46.13999938964844,10.770000457763672,26.09000015258789,2.2799999713897705
2016-01-08,123.9000015258789,99.25,52.33000183105469,129.99000549316406,140.49000549316406,29.41176414489746,58.869998931884766,98.16000366210938,115.4800033569336,31.510000228881836,74.69000244140625,163.94000244140625,58.91999816894531,63.630001068115234,72.87999725341797,125.84130096435547,110.16000366210938,75.97000122070312,218.84616088867188,41.5099983215332,24.780000686645508,82.12999725341797,63.290000915527344,48.74045944213867,63.540000915527344,44.83000183105469,56.8911247253418,105.98999786376953,24.239999771118164,87.8499984741211,25.75,45.880001068115234,10.579999923706055,25.719999313354492,2.140000104904175
2016-01-11,125.77999877929688,99.91999816894531,52.29999923706055,130.2100067138672,140.4600067138672,29.478178024291992,59.54999923706055,97.56999969482422,116.69000244140625,32.060001373291016,73.69000244140625,165.72999572753906,58.83000183105469,64.05000305175781,73.91999816894531,127.37093353271484,109.58000183105469,76.66999816894531,219.84616088867188,41.58000183105469,25.270000457763672,80.7699966430664,61.470001220703125,48.902671813964844,64.22000122070312,45.09000015258789,56.95405960083008,106.79000091552734,24.63249969482422,89.37999725341797,26.100000381469727,46.06999969482422,10.649999618530273,26.010000228881836,2.3399999141693115
2016-01-12,127.48999786376953,101.45999908447266,52.779998779296875,131.9199981689453,140.86000061035156,29.41176414489746,59.939998626708984,98.23999786376953,117.44000244140625,32.68000030517578,75.19999694824219,165.7100067138672,58.959999084472656,64.4000015258789,74.76000213623047,127.05545043945312,112.26000213623047,76.51000213623047,220.3076934814453,42.119998931884766,25.350000381469727,82.1500015258789,61.599998474121094,49.389312744140625,63.619998931884766,44.93000030517578,56.95405960083008,107.9800033569336,24.989999771118164,89.81999969482422,26.209999084472656,46.52000045776367,10.819999694824219,26.25,2.390000104904175
2016-01-13,121.4000015258789,98.4800033569336,51.63999938964844,128.1199951171875,138.72000122070312,28.814041137695312,58.779998779296875,97.0199966430664,115.12000274658203,31.90999984741211,75.6500015258789,158.99000549316406,57.34000015258789,62.849998474121094,73.0999984741211,125.40152740478516,109.2300033569336,75.8499984741211,217.23077392578125,41.849998474121094,24.600000381469727,81.33000183105469,60.88999938964844,48.33969497680664,61.91999816894531,44.150001525878906,55.90308380126953,106.05999755859375,24.34749984741211,88.30000305175781,25.40999984741211,46.099998474121094,10.579999923706055,25.65999984741211,2.25
2016-01-14,119.62000274658203,99.11000061035156,53.11000061035156,129.1999969482422,141.17999267578125,29.516128540039062,58.5099983215332,98.88999938964844,116.62000274658203,32.7400016784668,79.12000274658203,161.38999938964844,58.20000076293945,63.290000915527344,73.80000305175781,127.06501007080078,110.76000213623047,76.1500015258789,223.53846740722656,41.880001068115234,24.65999984741211,85.47000122070312,62.27000045776367,49.42748260498047,63.060001373291016,44.869998931884766,56.016361236572266,106.9800033569336,24.8799991607666,89.80000305175781,25.860000610351562,47.72999954223633,10.619999885559082,26.15999984741211,2.2100000381469727
2016-01-15,119.2300033569336,93.9000015258789,50.9900016784668,125.62999725341797,138.69000244140625,29.23149871826172,57.560001373291016,97.0,115.18000030517578,29.760000228881836,77.58000183105469,155.61000061035156,57.040000915527344,62.90999984741211,71.83000183105469,124.31166076660156,109.2699966430664,74.9800033569336,219.15383911132812,41.5,23.6200008392334,83.66999816894531,59.869998931884766,48.79771041870117,61.93000030517578,44.43000030517578,53.88924026489258,105.0999984741211,24.282499313354492,89.16999816894531,25.260000228881836,45.81999969482422,10.109999656677246,25.739999771118164,2.0299999713897705
